OTUID,Kingdom,Phylum,Class,Order,Family,Genus,Species
eb8e74a57ad8736158b70c0770ecc641,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,unassigned,unassigned
eb9ab80ad1c6ac90bae5f8b3eae69c8c,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Cyanobacteriaceae,Chroococcus_HUW_799,Chroococcus_turgidus
eba053d4188d86c80fc4476f1bbccc40,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Halieaceae,unassigned,unassigned
eba0a2e503db6717deccca743cb0fc7f,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,unassigned
eba1169b0beb97852b4962e58e235bd9,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,DEV007,DEV007,uncultured_Verrucomicrobiaceae
eba22da7e7dcf7837470f91c710c47b0,Bacteria,Proteobacteria,Gammaproteobacteria,unassigned,unassigned,unassigned,unassigned
eba537c464413b2a8cdf10d06eb08a34,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Epulopiscium,unassigned
ebab210b9186d43a2c88128ef129bff7,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ebac0922fa917635129489ef8e21f44c,Bacteria,Bacteroidota,Rhodothermia,Balneolales,Balneolaceae,Balneola,uncultured_Chitinophagaceae
ebb04c828f39a041c2016ec70de7297b,Bacteria,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ebb0c722eee81fd9d68a4f653983a840,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,DEV007,DEV007,uncultured_Verrucomicrobiaceae
ebb3503525e387b3fe76a0712af84e93,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Peptostreptococcaceae,Tepidibacter,Tepidibacter_mesophilus
ebba6aa700e9d4a41fea1f6c1de0787c,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Rhodopirellula,unassigned
ebbb347aa93022837d234b4e97a8fe1b,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ebbbaaca824b22bf0dc28665498e060f,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,uncultured,uncultured_Flammeovirgaceae
ebbbc61a9111209056b1741a20646e6c,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Erythrobacter,unassigned
ebbc0fab9732bd3de429d03c8e026c6f,Bacteria,Proteobacteria,Alphaproteobacteria,Thalassobaculales,uncultured,uncultured,unassigned
ebbe3d878d4155d7cd1cd77a015555de,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,unassigned,unassigned
ebc0e5fbabd33540c1f4fcb3ef912f74,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Ceramium_japonicum
ebc2e5d627e7aed66a2f8fcb2b985e69,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,unassigned,unassigned,unassigned
ebc3e3d099ed35c7adc1af819c907c3a,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,unassigned
ebcbdcc4aa392625b2b0d4426b6bc763,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Rubripirellula,unassigned
ebd023118ca5dc7912524ed3de8a8b31,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Lotharella_oceanica
ebd569efded55aad9afde2cb6b0be75c,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Halieaceae,Parahaliea,uncultured_gamma
ebd7b0091f0d745f101284865eb7d0c7,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Epulopiscium,uncultured_Lachnospiraceae
ebdd349c35e502ad242d271cd3ec19bd,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,unassigned,unassigned,unassigned
ebdd468a96fdf725ccad79e10d440a70,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,unassigned
ebdfa0a60ab3128b1a0c5100d918099f,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,unassigned,unassigned
ebe78500ce9b59ece43a2e65aeb309f5,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Angelakisella,unassigned
ebe93610ce9146b5cbe0e159375f6c46,Bacteria,Myxococcota,Polyangia,Polyangiales,Sandaracinaceae,uncultured,unassigned
ebe93b6dc334ea231c3ef70dbabff1d3,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Colwelliaceae,Thalassotalea,Thalassotalea_litorea
ebea8311c7c3acfdada1294b01160f80,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Kurthia,unassigned
ebeef19b05324c1077674834d7eadda9,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,unassigned,unassigned
ebef77408c52939f8839c69e4a182291,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,unassigned
ebefdf85c306dde10d05ec85526363b5,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Roseibacillus,unassigned
ebf00ba2df68ad7146c2f474d110dfbf,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Gimesiaceae,uncultured,uncultured_deep-sea
ebf0b59b5d618bec509580b29fcb8036,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,unassigned
ebf3f4e6cd43c3e1f5fb1e39a989d889,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Riquetophycus_sp.
ebf69c0f2fcc6818f128092f4f3200b4,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,uncultured,uncultured_bacterium
ebfa4604e825842ab3d5244289285da8,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pirellulaceae,uncultured_bacterium
ebfcfe726f47f07092d54a2127c15063,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,unassigned
ec03833d93f9d1ef3c7763e9f18b3ce5,Bacteria,Firmicutes,Clostridia,Clostridia_vadinBB60_group,Clostridia_vadinBB60_group,Clostridia_vadinBB60_group,unassigned
ec055efdd077428861a4828536411a07,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylobacterium-Methylorubrum,unassigned
ec06d170480b885a1f189729bf5c9f61,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Stylonema_alsidii
ec0d5aa0471bfe5c1ee4feda36c5eb03,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,unassigned
ec1257e5fab44245633cbed76d6773fd,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,Psychrobacter_celer
ec12bd2be01bb7c293b654e830f98969,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,unassigned
ec14ca06298ebe232c2f2c809a8d0592,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Thaumasiovibrio,uncultured_bacterium
ec16abf2ccf8ab3e09c2025696a8f7d9,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Amoebophilaceae,uncultured,unassigned
ec16e0f7a84ba7e57295cc7cdb1c51b6,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Sarcina,Clostridium_tarantellae
ec18c23ba76f6029e79e473c412948a1,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Crocinitomix,uncultured_Flavobacteriales
ec19ded1eb33b70839249791bf694c72,Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfosarcinaceae,Sva0081_sediment_group,unassigned
ec1c271f711e4e8b548197ee37634b3b,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Blastopirellula,unassigned
ec1d4a1e42959fc6eb5cd7080d3eed5f,Bacteria,Proteobacteria,Gammaproteobacteria,uncultured,uncultured,uncultured,unassigned
ec1e13118ed5577099e4a82507f9e134,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Tenacibaculum,unassigned
ec20afa650e287cfc7dec64de7766b8d,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,unassigned
ec231b2dde5e71e0d54bc03f5b086150,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,unassigned
ec297eb8c66ad217c913c5822b14c939,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,uncultured,uncultured,uncultured_Alphaproteobacteria
ec2a02972d9666f74398e1e0c0bfeeb3,Bacteria,Proteobacteria,Alphaproteobacteria,Kiloniellales,Kiloniellaceae,uncultured,uncultured_Rhodobium
ec2ce3168db1be39f2d2484046daa2ed,Bacteria,Proteobacteria,Alphaproteobacteria,Holosporales,Holosporaceae,uncultured,uncultured_Alphaproteobacteria
ec2e210a2e748fa057ef7b06b30940b6,Bacteria,Firmicutes,Bacilli,Mycoplasmatales,Mycoplasmataceae,Mycoplasma,Mycoplasmoides_alvi
ec2e6e019068cd0d89563df3e5de4b86,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,Holdemania,unassigned
ec2f60bd6274e6ad976ae52018ccdd8a,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,unassigned
ec339a1a456d581a7c8107dd60fca40a,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,Breznakia,uncultured_bacterium
ec3579d5b42cdb2499913c34dc8c32dc,Bacteria,Verrucomicrobiota,Lentisphaeria,Victivallales,Victivallaceae,Victivallaceae,uncultured_organism
ec363f24e347baee44ea446b8d126fd6,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Rubinisphaeraceae,uncultured,uncultured_Planctomycetaceae
ec3af7d20b12d9d67439959050193f97,Bacteria,Proteobacteria,Gammaproteobacteria,unassigned,unassigned,unassigned,unassigned
ec3b4cbe0debc86112050b82c3b73434,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Blastopirellula,unassigned
ec3be13fc710587d2dffebbc11e50b7e,Bacteria,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ec3d443bc4085faa2d0c06d0853aa487,Bacteria,Proteobacteria,Gammaproteobacteria,unassigned,unassigned,unassigned,unassigned
ec46e8165d8cd3cbe302107bb1d7bc09,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,uncultured,uncultured_soil
ec4987a250e6daf0f68263830a462fde,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,uncultured,uncultured,uncultured_Alphaproteobacteria
ec49acd7c36ad2b909ed97d3413eb9a8,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium_granulosum
ec4b09ab6f531c6aa4b8fc62915ba2eb,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,OM27_clade,unassigned
ec4c173294305e9eb86cbe93fe0c2b4d,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,uncultured,marine_metagenome
ec4f44c481d74ec553ec0cb97652bb27,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ec4f622d006ff6b0c42f2e5cfd827e27,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,unassigned
ec542f990d5d75b7a6925bd84a497582,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,unassigned,unassigned
ec5580c491aea93ca64da6708c649580,Bacteria,Proteobacteria,Alphaproteobacteria,Parvibaculales,PS1_clade,PS1_clade,unassigned
ec5b217198e0faf1f0c61e8fd3826baf,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ec6286a97bb73a3ef2bcedc79610164d,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,unassigned,unassigned
ec6293c1a2be9161532ddb9a2604ecc7,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pir4_lineage,uncultured_Planctomycetales
ec65c3066228c8168d26dce782016dc1,Bacteria,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ec6662fcd9f849d3c8cca6410582d6eb,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Haloferula,uncultured_bacterium
ec681db06a3495a60cae08ec2ea1df52,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Microcystaceae,SU2_symbiont_group,uncultured_cyanobacterium
ec69e80aa89f9a7ff49483cc7d7671e7,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,unassigned
ec6da9ce4659dc0df97c3a5c0ee2feac,Unassigned,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ec6fbb44f44cb5cbf9277ca6acba8a32,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,Cloacibacillus,uncultured_bacterium
ec724a798b28f4d4d95c74ce09967c14,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Fokiniaceae,MD3-55,uncultured_bacterium
ec76507106216920c6fb12e8358a9232,Bacteria,Proteobacteria,Alphaproteobacteria,unassigned,unassigned,unassigned,unassigned
ec76625ec2834c976b464c3b215e6b89,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium_sensu_stricto_1,unassigned
ec7749781801aa1ff9a198b2b8103f53,Bacteria,Cyanobacteria,Vampirivibrionia,Gastranaerophilales,Gastranaerophilales,Gastranaerophilales,unassigned
ec79feaa0642ace1927bfcf46a9b2ebf,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Epulopiscium,uncultured_Lachnospiraceae
ec7d477d02dc28b4e3eb40c929d23239,Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,cvE6,cvE6,unassigned
ec8008bb5bfe47673a11a1bb0c9104f0,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Gimesiaceae,uncultured,uncultured_deep-sea
ec8250f2385821909a2bb954bbc976c0,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Amoebophilaceae,Candidatus_Amoebophilus,unassigned
ec8859e6f04ebe68eebf736b97b2d19b,Bacteria,Firmicutes,Bacilli,Bacillales,unassigned,unassigned,unassigned
ec8a6ba98edf103037504e1bcb3ba939,Bacteria,Proteobacteria,Alphaproteobacteria,unassigned,unassigned,unassigned,unassigned
ec8accdb77be72ae3581fbb74e6a99c1,Bacteria,Firmicutes,Bacilli,RF39,RF39,RF39,gut_metagenome
ec8ea2806e6cc5229ecf2684d6945442,Bacteria,Proteobacteria,Alphaproteobacteria,Thalassobaculales,uncultured,uncultured,uncultured_bacterium
ec906ab014796761a291f9dca1b75d0d,Bacteria,Proteobacteria,Gammaproteobacteria,UBA10353_marine_group,UBA10353_marine_group,UBA10353_marine_group,unassigned
ec97a60ef0a06ef03333da2a2ad72d71,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,unassigned
eca1b487b0f5ee87b34188d2af51c012,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,unassigned
eca2bef11e3bccf8abfcd51a571af366,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,Colidextribacter,bacterium_enrichment
eca60f224389468a01d8a6fa8f4e3ede,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,Persicobacter,Persicobacter_psychrovividus
eca62dada661bc548e2713abedeff8a8,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Flammeovirgaceae,Algivirga,unassigned
eca81d8d3188cf17e8a49e2bb91ee9f3,Bacteria,Planctomycetota,OM190,OM190,OM190,OM190,unassigned
eca8f693f58adbc1a22788c1399feae1,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Cryomorphaceae,NS10_marine_group,unassigned
ecab89420b58e6a03045fde24818e263,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Sporichthyaceae,uncultured,uncultured_actinobacterium
ecab9f92411c67c02f73ebd75bbbef96,Bacteria,SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),unassigned
ecae3d73424227e22b8eed3af7617780,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,unassigned
ecb101dff2b71d25ff08ce4683be77ae,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,unassigned
ecb320a3e03b7a3bd5ba5b0ac37da3c0,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Gloeocapsaceae,Gleocapsa,uncultured_bacterium
ecb393f83537086224e9176bea3257ba,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,Treponema_lecithinolyticum
ecb3f9b519d451d05ed9832c86098eb0,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Rhodopirellula,unassigned
ecb46f02d902243398b47cb7996cad55,Bacteria,Acidobacteriota,Thermoanaerobaculia,Thermoanaerobaculales,Thermoanaerobaculaceae,Subgroup_10,unassigned
ecb4c79599de4abca9b96295b0707ba5,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Rhodopirellula,uncultured_hydrocarbon
ecb5c7946605936298e68d2baba819d6,Bacteria,Chloroflexi,KD4-96,KD4-96,KD4-96,KD4-96,uncultured_Chloroflexi
ecba2323eeb396249743d91d0e75d58d,Bacteria,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ecc58f25f2cd32b0dc45174478c26043,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,unassigned,unassigned
ecc6666fae69b511ccb3576ec7dd784a,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,unassigned,unassigned
eccaa75ec4a82ed095969f171dea760f,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,unassigned,unassigned
eccda00ea858d1eadf6bdf6574256cc3,Bacteria,Proteobacteria,Gammaproteobacteria,unassigned,unassigned,unassigned,unassigned
eccffa26b420766fa31b51c1f9434485,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Stappiaceae,Labrenzia,unassigned
ecd3ffa140d2b5fa2a045b90f6291d79,Bacteria,Patescibacteria,Microgenomatia,Microgenomatia,Microgenomatia,Microgenomatia,uncultured_bacterium
ecd605ee8930ce1d6e1b0563df91fee5,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinifilaceae,Odoribacter,unassigned
ece16e71cd9d16b87cffe7e35709347b,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Puniceicoccaceae,unassigned,unassigned
ece1ccb03a0ff81fd8d570a2b1bf3df0,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinifilaceae,Odoribacter,unassigned
ece34b32e568c3d6d177274d187434e6,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,unassigned
ece52786cb05e7b8bc2290dcaf25d773,Bacteria,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ece989c41c0cc1e479b8d7e19b27e89f,Bacteria,Desulfobacterota,Syntrophia,Syntrophales,unassigned,unassigned,unassigned
ecec7adb3bce436fc7f3405891e76b31,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pir4_lineage,unassigned
ecec8460c1e1227010172ea2f51eee73,Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,Aquicella,unassigned
ecf007c7b70a8bb2666b29330e0d21e2,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Xenococcaceae,Pleurocapsa_PCC-7319,unassigned
ecf2cec6819e4ba839650f253beea130,Bacteria,Elusimicrobiota,Lineage_IIb,Lineage_IIb,Lineage_IIb,Lineage_IIb,uncultured_bacterium
ecf5c309418ac973e9cee8837d4550a9,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,unassigned,unassigned,unassigned
ecf86653834f532a5102ee6ae10fe0f0,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Halieaceae,unassigned,unassigned
ecf986032d91b9705a0caa149b3b5aba,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,unassigned
ecfbb7d7a3edc42c94c4210df78a1d4a,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Amoebophilaceae,uncultured,uncultured_Flexibacteraceae
ed00944ebcadb7a9f48cacafd20832e6,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Aquimarina,Aquimarina_litoralis
ed045b7cc1492d247d3d03935dd40c71,Bacteria,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ed09a2c2687fe64310f13c19b2da7454,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Nitzschia_sp.
ed0b20df582c7883e969166897771a1a,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,unassigned
ed0b4750597318f9a26e431b27378224,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,uncultured,unassigned
ed0f344fb67a0bdb243e9c764e5ed042,Bacteria,Firmicutes,Bacilli,Mycoplasmatales,Mycoplasmataceae,uncultured,uncultured_bacterium
ed11f184287e894440311991b8afdd9c,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Gimesiaceae,uncultured,planctomycete_DDSW1318
ed12ee66bec41122ca697067c1bcce18,Unassigned,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ed131d510e2de68a2d7ab5b0ad7fe66d,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Cetobacterium,Cetobacterium_ceti
ed149387d9267f35f5dfef73fe1f755b,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenella,uncultured_bacterium
ed16ef5629f742447fde48f368b61d7d,Bacteria,Proteobacteria,Gammaproteobacteria,unassigned,unassigned,unassigned,unassigned
ed1aa83e0fadbf0b3dd59ec34a109a63,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,unassigned
ed1bb55f38e1181c94d98fa0779a4123,Bacteria,Verrucomicrobiota,Lentisphaeria,Victivallales,Victivallaceae,Victivallis,unassigned
ed1ce7228447b739612c9ff97dfcd487,Bacteria,Proteobacteria,Alphaproteobacteria,unassigned,unassigned,unassigned,unassigned
ed21666b213488e1718edb2815c41d6d,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,unassigned
ed2246e9f62b3345f114f21db1071937,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,uncultured,uncultured,marine_metagenome
ed24e761c2d9650fed9c78b1fec226a0,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Rhodopirellula,planctomycete_MS3057
ed25b099f52aa0917cef73e8e813ab48,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,uncultured,uncultured,unassigned
ed2844615a1243d64baec6505576c961,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,unassigned,unassigned
ed2998a309d533d81f3fb688d010227f,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium_sensu_stricto_1,unassigned
ed31a674d0204804f7789ce717df6d74,Bacteria,Proteobacteria,Gammaproteobacteria,Competibacterales,Competibacteraceae,Plasticicumulans,uncultured_bacterium
ed346a769bb3b6426e48890366a14e5b,Bacteria,Proteobacteria,Alphaproteobacteria,Kiloniellales,Kiloniellaceae,Tistlia,unassigned
ed36c55125a5ee2494783c082e83c735,Bacteria,Proteobacteria,Alphaproteobacteria,unassigned,unassigned,unassigned,unassigned
ed375b72599815803b68ca27887f94f7,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,Tunicatimonas,unassigned
ed3b6bdb88234a7622b159c70fd44403,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,uncultured,uncultured_organism
ed46d80c4f75c2d641c6aafefde7b921,Bacteria,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ed4887f3b1a4b9aa90f98d16c8cee0f7,Bacteria,Proteobacteria,Gammaproteobacteria,unassigned,unassigned,unassigned,unassigned
ed4accc6ceaa37001e9f27b31e7e4934,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Riquetophycus_sp.
ed4e4cab137d8a8ede8b2922579af809,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Blastopirellula,unassigned
